Avg. Area Income,House Age,Number of Rooms,Number of Bedrooms,Area Population,Price,Address
71301.00707,4,2,3,44869.50695,1920527.53,"1039 Douglas Creek
Lake Sarah, RI 65939-0004"
55784.47534,1,7,1,29304.17222,1035171.06,"424 Crystal Landing Suite 616
Port Garystad, KS 50589-4622"
66840.69532,8,3,5,32705.94933,1218011.061,"628 Peterson Locks Suite 809
Meyermouth, KY 45309"
58098.04984,16,3,3,43299.01077,1106705.011,"USS Noble
FPO AA 64897-0998"
66252.14479,3,5,1,33656.23096,664978.8738,"38431 Gomez Motorway
Patriciahaven, AS 32966"
73226.20051,15,4,5,30464.04404,1316129.309,"77306 Ann Plains
Toddchester, VT 06518-1374"
70138.51256,3,3,6,33434.11259,1398760.047,"PSC 2070, Box 5168
APO AA 16531-0242"
65041.69131,10,2,3,14486.82595,759799.8758,"949 Joshua Route Suite 675
Luiston, AR 44078"
68167.07984,3,2,4,13977.62978,776906.3269,"227 Willis Divide
Petersview, ID 30955"
61300.75352,14,7,3,29408.94639,971928.9869,"791 Emily Key
North Alexandria, GU 40441-0920"
65175.54822,3,4,3,29829.0628,1180091.498,"5837 Aguilar Parks
Tanyashire, FM 11641"
79037.52157,5,5,3,30037.99135,1201785.667,"04705 Pacheco Fields
West Stephanie, SC 35286"
75985.80472,3,5,3,50003.08659,1591234.773,"2680 Jennifer Extensions Apt. 775
North Mike, AK 44839"
35963.33081,9,2,2,24435.7773,143027.3645,"166 Terry Grove
South Michaelhaven, PR 18054"
65069.90172,18,6,4,36778.29264,1091143.399,"77298 Tracy Valley Apt. 122
Whiteville, WA 04277"
60712.19769,5,2,5,47783.30489,1249173.691,"318 Erica Dam Apt. 542
East Kimberlyborough, GA 75984"
77456.1916,8,3,1,45581.92161,2002028.632,"9073 White Hills Apt. 440
Port Ericfort, DC 95391"
61370.32349,12,4,5,20600.511,824540.8964,"7756 Martin Row
East Kevinside, IL 31478-4239"
79863.28594,11,5,5,35048.26334,1511526.921,"622 Duncan Stream
West Timothyberg, AZ 17463-7935"
57980.95419,5,4,3,25053.9749,994257.5352,"0379 Hale Path Suite 053
South Hailey, NC 34885-9166"
63600.68699,5,4,5,53539.19695,1345296.554,"636 Bryan Light Suite 972
Port Daniel, MT 80278-9913"
62113.52207,20,5,6,29401.14446,1166399.672,"3978 Jacob Expressway Suite 998
Port Philipchester, ID 93126-7393"
82810.89479,18,6,6,39779.64723,1820981.219,"55494 Robin Orchard
East Nicholas, MP 49146-3130"
69380.83777,19,2,3,25327.6867,1023965.403,"5119 Hess Circles
Gouldview, FM 26660"
69632.04046,4,4,5,34641.56508,889385.9016,"USS Harris
FPO AP 57241-4816"
60377.60711,17,4,5,29114.28814,616738.2083,"688 Hernandez Place Apt. 978
Marisaland, NJ 30710-3277"
82103.49934,4,6,6,49015.28465,1784260.849,"112 Bradley Knoll
North Tylerburgh, IA 39925"
49856.2305,15,5,5,51528.83585,1050541.314,"Unit 6923 Box 8144
DPO AP 20812"
68386.9825,8,7,3,37894.64968,1389223.607,"USNS Beard
FPO AA 45652-4890"
78288.95759,3,4,2,29197.3365,1423908.258,"USS Levy
FPO AP 10092-3601"
60762.46566,16,2,1,46303.3646,1069238.5,"35040 Mark Via
West Stacey, FL 16909"
58913.30315,9,2,4,45563.71701,1007856.266,"058 Megan Circles Suite 646
Joyceland, CA 71806-0166"
65580.05597,12,7,4,48220.31523,924346.1648,"140 Whitney Alley
Mccartyside, AZ 49843"
77021.4165,19,6,5,27855.39454,1453312.468,"170 Erickson Keys Suite 106
North Cheryl, RI 98322-7567"
78276.57243,7,5,2,21371.92379,782656.0804,"5534 Lang Circle Apt. 477
Port Brianshire, MT 26767"
71336.15008,6,3,6,25377.13674,803689.1519,"711 Brown Streets
West Christinahaven, MA 80655"
77528.123,17,2,1,23976.71385,1439875.64,"23394 Jacobson Rapid Apt. 025
Davischester, AR 89328"
68195.03375,4,6,6,26921.60365,1270869.783,"714 Snyder Ways Suite 823
Port Patriciaberg, PA 43026"
70834.02071,17,6,3,53490.13478,1347279.207,"48921 Jamie Radial
East Lorihaven, PA 07539-1028"
94670.04592,15,7,4,39522.90957,2186194.793,"401 Michael Drives Apt. 391
Port Lisa, TN 44690"
48524.42769,11,7,1,41554.0704,1082486.679,"368 Christine Mews Suite 162
Port Justinchester, NV 08842-1981"
83403.44525,9,4,3,26319.72001,1700109.608,"USNV Myers
FPO AA 04299"
75219.09502,20,7,6,37863.58218,1623100.84,"16051 Jared Centers Apt. 104
Port Greg, AL 02346-6849"
68145.92039,2,5,3,39187.76583,943309.4486,"0470 Marquez Forest Apt. 954
Gutierrezfort, ND 37099"
84913.97675,5,7,3,46136.0299,1409684.485,"53800 William Causeway Suite 602
Wallaceland, TX 92881-0851"
82336.99245,19,6,4,37965.37421,1326481.675,"1470 Angela Bridge
Taylorton, DE 05823-8649"
51962.16124,8,2,3,17403.09075,404643.6022,"613 Walls Motorway Apt. 209
Allenshire, SD 47296"
57169.41546,12,7,3,47966.91683,1176655.085,"14455 Jackson Point Apt. 513
Davisside, ND 07029-4712"
57925.0447,6,3,6,43867.84454,633875.9302,"1383 Cathy Common
North Tinaborough, RI 63027"
77905.82719,12,7,3,29282.57381,1390251.42,"PSC 8265, Box 9914
APO AP 20327"
62714.55443,1,7,3,41998.56888,861138.1836,"485 Whitney Shoals
New Nancy, NJ 50907-1426"
64901.03107,0,6,4,47452.38543,1151233.095,"1158 Beth Hills Suite 739
Kellybury, TN 88438-6320"
51156.73943,18,5,1,25753.28312,686644.6104,"23708 Klein Stream Suite 762
Saratown, AR 52517-8911"
63766.77164,7,4,5,33036.19962,1261681.961,"19279 Nelson Road Apt. 815
Kennedymouth, FL 66666"
61460.93949,14,6,2,40814.92851,1327811.343,"0562 Kenneth Road
Port Joshua, FM 86787-9400"
61907.59335,2,7,4,43828.94721,1339096.077,"7521 Gregory Meadows
East Johntown, CO 93230-5255"
72805.14665,13,5,6,30874.69886,987355.9609,"USNV Cantrell
FPO AP 40438"
66204.56507,13,2,4,36185.05006,1384478.305,"23596 Hamilton Avenue Suite 837
Matthewmouth, MS 95493-2590"
74548.1431,3,4,6,40444.19117,1168919.401,"USNV Stanley
FPO AP 27028-3977"
76453.79463,1,7,6,51497.66578,1522099.831,"493 Murphy Corner
Michelleport, NV 33967-4123"
79354.6176,3,5,1,31568.89569,1260374.966,"Unit 1144 Box 0152
DPO AE 59378"
70064.23658,20,4,5,28122.23338,857762.317,"Unit 3834 Box 7401
DPO AA 64737-4858"
74559.71664,2,3,4,29892.06843,1126450.426,"969 Phillips Club
New Diana, MT 40096"
82321.73111,9,4,5,48616.26463,1574084.927,"537 Gonzalez Plaza
Mccarthyland, ME 81042"
43526.81459,6,5,1,39760.2064,469262.8156,"5684 White Brooks
Port Josephtown, AR 95549"
71769.85888,3,4,1,28173.39447,1114169.037,"96301 Allison Falls Suite 515
New Courtney, GU 66573-9604"
89056.92119,0,6,5,60658.29587,1792368.627,"Unit 0303 Box 1245
DPO AP 90327"
66418.43057,6,6,6,45319.99304,1383842.185,"7082 Mosley Crest Apt. 431
East Walterfort, MI 80069"
44439.87401,13,7,1,37934.96743,691318.2401,"47971 Larry Ville Suite 410
Tylershire, NC 68512"
69343.00931,8,3,2,30113.83269,1245070.338,"173 Richard Well
Rachelbury, OK 77886-1242"
95997.6711,4,5,1,47128.88099,2220799.069,"86892 Webb Trafficway Suite 809
Angelachester, UT 84457-8708"
62616.16582,18,7,5,31010.22142,854815.1175,"547 Howard Alley Suite 447
Nicoleville, ND 59356"
76393.84648,9,6,4,46361.69458,2092348.377,"581 Derek Coves
Josephburgh, PW 37956-4189"
55840.1656,20,4,4,30795.10799,781213.0669,"Unit 7278 Box 9019
DPO AE 72927"
69882.27393,20,7,2,19544.75196,726883.8689,"074 Davidson Row
Lake Davidbury, WV 44303-5567"
87099.18849,8,4,6,44581.74758,1640990.378,"50864 Chang Manors Apt. 505
Kimshire, KY 55244-2271"
67716.74822,14,6,3,40562.18895,1535781.96,"3914 Gina Turnpike
East Valerie, GA 59492"
69624.78634,5,6,3,57644.20907,1737759.05,"283 Mcdonald Keys
Colemanmouth, WI 15244-6859"
78706.67574,7,6,1,36414.72945,1550702.478,"120 Peterson Place Apt. 673
West Aaron, OH 93623"
61321.58936,6,6,6,29888.76471,1348873.427,"43045 Felicia Ports
Crossbury, VA 62660"
62709.71267,16,4,2,34182.49617,955445.8537,"10208 Kimberly Flats
New Jasonchester, TX 11608"
66300.50528,16,6,3,38501.9551,1467910.569,"27274 Gordon Street
West Loriland, NC 74388"
75126.80508,0,3,4,36544.31859,1742938.776,"383 Joseph Road
Natashahaven, FM 16085"
68251.83533,8,5,4,38203.17353,1795630.913,"42685 Donna Prairie
Andersonbury, OK 38121-2420"
85175.20063,11,4,2,3285.450538,1305972.22,"792 Angela Forks
South Tylerfort, WI 00472-1022"
62381.92329,5,4,4,31391.26847,1433542.021,"0405 Miranda Bridge
Roseburgh, MP 42100"
69099.40351,20,2,4,37540.31003,921396.9753,"136 Linda Manor
West James, MI 99577"
73246.82218,4,3,5,47332.13862,1405399.855,"046 Emma Brooks Suite 819
Lake Christine, OH 38576-3876"
59901.82895,10,7,3,30210.76466,1088548.827,"343 Samuel Pass Suite 476
Kimberlyberg, ME 70939"
55038.05911,7,4,4,27701.02065,738030.6499,"USNS Greene
FPO AA 65033-4012"
69505.11151,0,7,4,48112.20017,2235294.718,"0665 Dawn Overpass
East Sarabury, CA 82390"
67964.83178,14,5,2,52831.15311,1564252.526,"8911 Ashley Mount
South Brian, TX 93120-1212"
71112.3503,7,5,6,24134.414,1309937.399,"818 Huffman Manor
Bradleyberg, VA 36874-2726"
76759.26928,5,3,2,23752.36101,1660770.002,"97953 Martinez Tunnel Apt. 675
Williamstown, IA 03085-1191"
82988.42745,19,6,6,31142.84203,1485418.102,"48349 Garcia Cove Suite 251
Port Jessica, NV 82266-4694"
71106.73804,18,4,6,25861.92823,886124.7256,"65540 Deborah Lakes Suite 696
South Williamburgh, MS 36354"
75516.46278,7,5,2,35521.04918,1411024.044,"858 Melanie Ridge
Port Elizabethland, WV 46546-6515"
60805.1033,14,7,3,31185.88333,671343.9418,"29430 Garza Mall
Smallmouth, LA 27750-6274"
61865.42322,1,7,2,41492.18017,992585.3823,"07367 Jason Square Apt. 543
Lake Jenniferburgh, DC 91157"
64241.79223,16,7,6,27768.58455,944590.1588,"9425 Chad Ways Suite 792
North Melissa, MD 26354"
77697.23565,4,2,5,40523.2893,1399909.049,"3426 Tamara Circles Apt. 239
South Mauricefurt, DC 47214-8682"
63044.4601,11,3,6,32725.27954,865099.5234,"392 Jonathan Divide
Donnaland, ND 01024-1699"
74102.49086,20,7,3,43971.51414,1394423.556,"PSC 9526, Box 2287
APO AE 35608"
62514.10856,6,2,1,40891.61563,813807.6997,"119 Nichols Flats
New Robert, MS 49220"
63237.56576,12,2,3,55849.94806,1316180.494,"USNV Cunningham
FPO AA 38594-5290"
75951.45249,15,5,5,31125.55873,1212205.341,"100 Garcia Track Apt. 378
Schneidermouth, KY 87806"
66803.01636,6,2,4,57970.24279,1769484.893,"PSC 8784, Box 4657
APO AE 65551"
45347.15068,17,6,6,31335.59502,541953.9057,"620 Fletcher Hollow Apt. 171
North Catherine, NC 45245"
67722.84636,12,7,6,37869.93681,1494101.445,"48910 Lyons Forge
West Dillonmouth, VA 62094"
58108.48878,4,3,3,37642.02655,856022.8625,"USCGC Jones
FPO AP 12026"
60871.60378,7,4,2,38111.35302,1427842.506,"7535 Adams Square
New Leonside, DC 29202"
76087.15419,2,5,1,27616.09545,1228138.129,"17616 Nguyen Cove Apt. 639
Osbornetown, RI 61768"
73965.37027,15,2,3,34440.64065,1168627.651,"355 Black Villages Suite 934
Chadhaven, PR 31957-1566"
69931.4011,17,2,4,52079.18818,1389287.474,"26984 Kathryn Vista
Scottborough, AZ 97504-1679"
77316.19135,20,6,2,51096.88855,1243981.946,"46648 Gaines Plaza Apt. 852
Jordanmouth, WA 20962-7889"
76896.78703,17,6,2,52733.98798,1584439.713,"24523 Reed Passage
Watsonside, CA 24610"
76919.30072,13,4,5,52945.84342,1622837.353,"3780 Diana Parkway
Nicoletown, PR 80300"
64402.12825,13,4,6,24965.90216,1031146.755,"806 Matthew Locks Apt. 999
East Kurt, LA 14831-8346"
58410.57191,16,6,2,31189.36407,1098518.134,"995 Lisa Prairie Apt. 742
Carolinebury, KY 11086-9016"
53427.87537,16,3,6,34538.75492,909781.4668,"479 Little Isle Suite 536
West Anthonystad, FL 30893"
73649.39696,12,4,6,47992.34474,1431517.439,"571 Fletcher Mountains Apt. 828
New Vincenttown, AZ 06781-5577"
93455.95296,6,2,3,31135.51349,1636996.074,"67689 Christopher Viaduct
Normanshire, PA 32369"
75843.30304,20,2,2,61126.73207,1658974.567,"85431 Berry Ports
New Ricky, VA 30468"
62021.20355,0,6,5,35276.65257,1168887.459,"76096 Sharp Branch Apt. 712
Christinahaven, MA 53631"
77064.25763,2,3,2,43570.94202,1720258.777,"207 Edwards Locks
Coreyshire, DC 57303-1553"
77785.19261,16,7,3,43301.32596,1129408.87,"21900 Jonathan Roads
Stephensonport, CO 55102"
61784.06494,20,7,2,27725.85566,778836.9229,"674 Renee Rue
Angelaland, VI 02616-3040"
78827.00526,12,4,3,32865.02798,1276471.581,"USCGC Patrick
FPO AP 08538-2530"
64767.8677,1,5,5,26414.74742,839426.1222,"63382 William Pike Apt. 544
West Jenniferborough, ND 25679-4569"
51457.3763,2,7,4,42889.6661,794075.8615,"7068 Simmons Drives
Hendersonberg, DC 57978-7303"
66233.86226,15,2,2,29548.18989,1372549.782,"4855 Tamara Brooks
Wendyfurt, DE 65495"
72196.33549,7,4,6,32255.9083,1084539.387,"59229 Allen Viaduct Apt. 806
Lake Brandy, NV 30525-7585"
50926.77663,17,3,6,33663.66924,211017.9705,"707 Richard Unions
Larsonstad, OR 98013-1254"
56086.57393,3,2,6,33454.08428,1186372.179,"48614 Martin Causeway Apt. 157
Alvaradofort, AK 75999-0775"
68985.15274,2,2,6,16288.31457,1140918.805,"062 Villa Spurs Apt. 442
Whitefurt, NC 88100-0382"
48855.85135,20,4,5,49890.50828,1471828.129,"584 Walker Harbor
Smithfort, NY 92619"
63499.83517,17,4,1,38263.48423,803259.6126,"55294 Christopher Field
Forbeston, AK 68753-4955"
73218.35136,20,4,1,34818.71842,1124719.49,"4720 Lynch Ports
Edwardsmouth, CA 77989"
83637.53309,15,3,6,25962.77118,1396401.022,"75962 Kyle Dam
Robertside, CA 92136"
48879.09809,19,4,5,30730.40151,802274.1289,"5220 Katherine Drives Suite 091
Haleyberg, VA 25994-8952"
77187.84835,12,7,2,35106.54614,1646662.911,"9218 Dixon Square
East Staceyshire, TX 34468"
72441.37701,19,4,1,38368.28028,1202621.178,"4912 Margaret Rapid
North Lindsay, AL 24424"
57812.84383,14,6,3,46060.36993,1066768,"347 Howard Mission
Mariashire, CA 60692-1256"
64811.17139,2,2,4,40549.35681,1153135.22,"Unit 7075 Box 5001
DPO AA 66418-2839"
86563.09684,6,4,5,44920.24555,1706110.86,"322 Todd Extensions
New Christineberg, MT 39027-6684"
86586.87244,1,7,6,40282.03664,1543913.433,"1550 Stout Harbors
Lake Ashleyhaven, AK 92441-4004"
49601.06163,9,6,5,33836.92806,302307.4011,"4544 Timothy Coves
Barnetthaven, TX 93635-9944"
71920.67878,9,2,5,26341.09557,1134055.403,"5784 Cole Ridge
Nixonport, OH 64190"
68355.44217,19,2,5,38950.15522,1352756.753,"USCGC Brewer
FPO AE 97523-6665"
64350.28457,0,6,4,69592.04024,1772390.553,"48205 Bass Viaduct
North Victormouth, VA 26521-3726"
61481.20521,2,3,2,39586.38351,1014450.654,"20726 Victor Alley Apt. 746
West Alexisstad, KS 72242"
39294.03652,8,7,6,43183.5161,781137.4618,"829 Bonnie Rue Suite 653
Yorkville, MP 35797-3131"
59078.51429,16,3,5,34655.93991,921238.3583,"52556 Peter Roads Apt. 021
Josephton, GA 38105-4827"
57972.56183,15,4,4,40092.5162,790555.5204,"9886 John Burg
Bentonville, RI 07315"
79689.72338,1,6,5,38313.82892,1420648.281,"USNV Rhodes
FPO AP 56575"
47018.06711,11,3,6,23925.62147,377618.9699,"665 Ellis Meadows
Oliviatown, ND 83301-0274"
56252.24324,15,6,2,44305.72216,945079.5323,"396 Blackwell Parks Suite 376
Ramosmouth, OR 84067"
65741.39764,3,6,4,37647.66604,1630952.884,"9477 David Courts
New Michaelstad, AS 51513-3648"
53066.37227,20,2,5,19103.12711,1009972.083,"72496 Davis Street
Port Daniel, NY 98546-2576"
71368.04402,17,5,3,35376.99073,1372806.616,"903 Owens Avenue Suite 924
Lake Lisaville, NH 80934-1465"
40752.71424,12,4,4,41565.02608,560598.5384,"44981 Rachel Ports
Port Robert, AR 93456-0617"
64296.50418,20,2,2,37562.54806,1484653.884,"46929 Butler Springs Suite 977
Bakerstad, OH 04777"
50172.57073,14,6,4,32764.43591,940138.9614,"59958 Austin Heights
Lake Julie, MS 90545-5499"
70564.72035,11,2,6,37339.5559,1354077.498,"4188 Shannon Divide Suite 008
Port Joseph, MT 37093"
67866.89993,0,4,5,43122.57418,1400961.279,"94209 Hamilton Crossroad
Newtonhaven, IA 49698"
77106.50012,3,3,2,36215.15942,1426832.049,"388 Diaz Tunnel
Coxberg, TN 50335"
74418.47389,1,4,6,27089.04917,1031737.385,"66754 Reed Village
Boyleshire, MT 92664"
58002.71531,9,7,3,30249.03042,1244248.525,"21205 Elliott Vista Apt. 083
Port Kathryn, MA 14562"
63217.17243,2,5,4,31925.67536,1070868.067,"21055 Carroll Ports Suite 218
South Joseph, IA 28239"
49740.18209,10,5,4,25545.92394,493350.0312,"64092 Mcdowell Squares Apt. 321
Colonchester, AL 06000"
75361.23757,17,5,1,23530.90631,1228323.225,"28154 Jessica Neck
New Steven, AR 34931-0581"
62594.97909,18,7,4,46459.251,1427026.945,"033 Lisa Highway Apt. 341
Deckerbury, PA 37661"
62212.55965,9,6,5,40620.663,1504664.281,"0010 Gregory Loaf
South Ericfort, VA 34651-0718"
60610.61064,13,6,2,49512.90932,689155.5684,"PSC 8596, Box 3570
APO AE 98699-4988"
82777.06932,19,4,2,42582.93467,1481171.234,"19322 Jason Stream
South Erikmouth, FL 73773-6900"
50716.04388,20,5,6,35879.91367,1092649.709,"57489 Jennifer Spring Suite 154
East Elizabeth, ID 65823-9817"
61905.95943,16,4,4,36380.57033,962581.6883,"780 Clements Corners Suite 052
North Sharon, TN 24966-9986"
68246.92783,0,7,6,24553.45987,688479.2926,"759 Alexander Cliffs
Port Bruce, VA 20003-6583"
85174.04176,7,6,3,38773.02082,1363106.125,"USCGC Paul
FPO AE 56892"
63342.84981,16,5,3,25009.06052,826328.1084,"26725 Rodriguez Locks Apt. 364
North John, MO 97315-7256"
74022.05327,15,3,5,36533.83778,1434575.11,"PSC 8414, Box 7571
APO AP 04809"
78866.66525,16,3,1,39816.74911,1509422.58,"56299 Angela Center Suite 035
Thompsonstad, OK 51190"
71721.42138,12,5,2,10704.82191,395440.2022,"92426 Bennett Islands
Clintonberg, PW 44484"
76076.2907,7,4,3,46298.31611,1765809.432,"148 Steven Port
Morganville, KY 04720-2788"
52568.67932,0,3,3,38555.06758,1135676.183,"4682 Brett Canyon Suite 969
Josephshire, WA 50894-5205"
69851.70581,2,3,4,19560.21349,1006227.535,"1233 Dave Burg
Simsfurt, MO 70012"
58068.9055,2,4,3,29519.88477,576387.1752,"93524 Barton Plains
Haroldtown, MN 92953"
60134.26609,9,7,6,39200.86657,1044615.522,"76054 Brooks Oval
Kennethshire, IA 79803"
72967.54123,11,7,3,49140.66901,1765352.366,"37874 Hernandez Point
Paulberg, NH 37527"
63820.39648,10,7,5,28737.11076,1049632.181,"948 Jordan Parks Suite 211
East Shannonbury, MP 57202"
78700.97127,6,3,5,35193.91648,1456969.577,"50073 Karen Radial
South Lorimouth, MI 99290-5854"
62806.29516,5,3,1,33498.93176,1331374.948,"935 Heather Shore
Gonzalezmouth, MT 66865-3409"
71595.17728,16,5,6,37271.15603,1779874.754,"006 Matthew Cliff
Carlosfort, VA 53572"
85441.48887,8,2,5,46302.40159,1601152.932,"8518 Duffy Lights
Garnershire, PR 85489-2577"
86562.17887,3,2,4,32621.10485,1702528.794,"04612 Howell Lodge
Mortonchester, MD 16392"
74646.84656,10,3,3,36679.18743,1123765.346,"0168 Allison Stream Apt. 386
Port Amandaville, VI 47676-7237"
63686.25989,5,7,2,18163.77362,1042144.231,"USCGC Mckenzie
FPO AE 67107-3112"
60530.7319,20,2,3,34043.22655,869026.582,"4599 Smith Estate
Richardfurt, MT 90720"
74826.30556,14,5,2,32639.63803,1352993.625,"59827 Joyce Path
West Thomas, NJ 39644-7157"
71639.29691,8,7,2,28995.09305,945931.1936,"81945 Adams Cliffs Suite 280
New Mason, DE 40217"
81439.20002,13,2,1,37565.54052,1653381.313,"66537 Bradley Road Suite 049
South Tanyaport, NJ 51929-5090"
85297.19886,9,4,6,28319.63343,1258957.62,"PSC 0855, Box 0799
APO AP 77305-9461"
64044.18962,0,7,4,32940.79478,724121.6734,"23881 Paula Point Apt. 188
Blairtown, AS 70161-8820"
67828.47986,10,6,3,34981.394,1067871.687,"920 Hernandez Vista
Randallstad, NM 54144-7957"
60028.08245,14,4,1,36651.51947,842235.8034,"7891 Amber Springs Suite 295
East Jonathanstad, WV 87494-7507"
63700.26247,13,7,6,38397.56695,954154.2069,"6804 Alexis Terrace Suite 131
Robertside, GA 20350"
74010.16361,11,7,3,46239.17013,1356691.387,"9936 Robinson Avenue Apt. 959
Joannton, MI 18340-1649"
67094.19707,13,4,4,30022.53717,1202992.884,"0555 Erin Crescent Suite 520
West Joshua, CT 50309-9080"
66714.67588,4,4,6,53185.20035,1502447.917,"Unit 5035 Box 2191
DPO AE 45785-6213"
72745.45473,1,4,6,53000.76809,1947338.44,"691 Vanessa Prairie
Santanamouth, SD 08884-3154"
79923.81188,9,4,5,33828.45488,1153516.919,"411 Hobbs Bypass
North Susantown, SC 22009-2061"
48510.91013,20,4,6,31451.09301,414165.2204,"796 Newman Bypass
Walkerhaven, TN 71532"
50534.34598,13,7,2,26627.38647,723089.9525,"10327 Lisa Via Apt. 970
Burnettshire, IL 42501-3262"
55543.52009,19,7,5,40063.4211,1193482.503,"9361 Stephen Stream
Port Meganfurt, AR 82577"
85466.39026,7,3,1,38191.03227,1380602.556,"91961 Barker Plain
Richardsonstad, AL 90756"
48735.92451,5,6,1,19682.34729,151527.0826,"3426 Vicki Track
Lake Rebeccashire, TN 53858"
76388.55196,16,3,3,36841.17614,1114729.725,"PSC 1483, Box 6662
APO AP 78821-4369"
73279.0309,17,3,5,13981.43549,984421.2253,"3465 Latoya Well
Nelsonmouth, MI 55741-4287"
64661.93028,19,6,3,49457.17937,875904.5286,"3737 Hartman Rue
Reneestad, ID 69250-7718"
59390.34682,15,3,2,28995.96414,788427.8399,"8460 Kathleen Mission Apt. 482
Port Amytown, KY 72016"
66064.53282,12,5,5,44561.33359,1444701.328,"054 Carter Crescent Suite 674
Glennport, WA 11140"
72488.15969,0,3,1,41199.25223,1450393.53,"974 Austin Loop Suite 256
Thorntonberg, NH 82286"
70793.71967,20,6,6,19908.13074,921321.015,"USNS Miller
FPO AE 14408"
78241.07538,17,5,5,20547.61864,1160146.171,"4841 Gonzales Cliff
Jessicaton, ME 01252-0631"
72752.68045,13,4,6,24944.34177,1222689.523,"USNS Davis
FPO AE 01516-7753"
78963.89414,20,2,2,59974.62659,2004396.372,"9461 Matthew Summit
North Kathleen, NC 35103"
49775.40595,3,5,5,23557.36165,454055.6559,"7952 Hubbard Port Apt. 171
Scottstad, FL 50931-5306"
87768.40474,19,3,6,45801.43319,1698198.751,"USCGC Bowman
FPO AP 06884-6883"
65449.35478,7,2,6,34828.42852,1193106.94,"124 White Parks
Paulashire, NH 45632"
85193.98157,15,4,4,38784.85686,1275403.464,"3812 Jonathan Pine
Russoburgh, NY 32637"
67933.03112,4,7,1,42772.16329,810751.725,"7526 Kimberly Dam Apt. 283
Balltown, MT 35720"
50316.88697,2,3,5,25201.55049,642862.7138,"767 David Shores Suite 114
Penaport, MO 96682"
53974.54595,0,2,2,41441.75254,1086825.754,"2670 Mcdonald Ferry
Ashleytown, MO 71304"
